Date,Time,URL,article_title,article_head
7月5日,2:00,https://www.nikkei.com/article/DGXZQOUF309MB0Q2A530C2000000/,住宅の悩み、一括相談　大和ハウスが店舗開設,大和ハウス工業が住宅に関するあらゆる相談を受け付ける店舗の開設を始めた。このほど、茨城県のショッピングセンター内に1号店を…続き
7月5日,2:00,https://www.nikkei.com/article/DGXZQOUF22BCC0S2A620C2000000/,「値上げとベアはセットで」鳥貴族HD大倉社長に聞く,鳥貴族ホールディングス（HD）は、4月下旬に居酒屋「鳥貴族」の全品均一価格の値上げ実施した後、8月からグループ会社すべての…続き
7月5日,2:00,https://www.nikkei.com/article/DGXZQOUF151RN0V10C22A6000000/,全国の「愛宕神社」　戦勝願う武将が京都から拡散,大阪に赴任して1年がたつ記者（26）は、街中でいまだに新たな発見に出くわす。新大阪駅の近くで「愛宕（あたご）神社」と書かれ…続き
7月4日,17:57更新,https://www.nikkei.com/article/DGXZQOUF0479V0U2A700C2000000/,大阪府、4日の新規感染1150人　新型コロナ,大阪府は4日、新型コロナウイルスの新たな感染者を1150人確認したと発表した。感染者数は前週同曜日（585人）と比べ、56…続き
7月4日,4:00,https://www.nikkei.com/article/DGXZQOUF238MU0T20C22A6000000/,シャープ、液晶工場400億円買収の謎　見えぬ鴻海の真意,シャープの先行きに不透明感が増している。株価は年初から2割低く、証券アナリストの業績予想も会社発表を下回る。主因は6月27…続き
#
### log/28_hyogo.txt
7月4日,19:57更新,https://www.nikkei.com/article/DGXZQOUF308X40Q2A630C2000000/,神戸商工会議所、川崎新会頭人事発表　再び神戸製鋼出身,神戸商工会議所は4日、10月で任期満了となる家次恒会頭（72、シスメックス会長兼社長）の後任に神戸製鋼所の前会長兼社長で特…続き
7月4日,18:40,https://www.nikkei.com/article/DGXZQOUF042TI0U2A700C2000000/,尼崎USB紛失　調査委員会が初会合、半年後めどに報告書,兵庫県尼崎市の全市民約46万人の個人情報が入ったUSBメモリーが一時紛失した問題で、市が設置した調査委員会の初会合が4日、…続き
7月4日,5:00,https://www.nikkei.com/article/DGXZQOUF309OX0Q2A630C2000000/,兵庫県施設で太陽光、警察・病院の駐車場にもパネル設置,兵庫県は県施設などへの太陽光発電設備の導入を進める。発電事業者の負担で太陽光パネルを設置し、電力を施設に販売する「PPA（…続き
#
### log/29_nara.txt
#
### log/30_wakayama.txt
#
### log/31_tottori.txt
#
### log/32_shimane.txt
#
### log/33_okayama.txt
7月5日,4:00,https://www.nikkei.com/article/DGXZQOCC13AH20T10C22A6000000/,西日本豪雨4年　岡山の金融機関、コロナ対応に生かす,平成最悪の水害となった2018年の西日本豪雨から6日で4年となる。小田川の堤防が決壊するなどして地区の約3割が水没し、最も…続き
7月4日,19:35,https://www.nikkei.com/article/DGXZQOCC042D30U2A700C2000000/,バレーボールの岡山シーガルズ、岡山県・ジェトロが協定,岡山県、バレーボールVリーグ女子1部の岡山シーガルズ、日本貿易振興機構（ジェトロ）岡山の3者は4日、タイとの交流促進に向け…続き
7月4日,19:34,https://www.nikkei.com/article/DGXZQOCC309KQ0Q2A630C2000000/,岡山県奈義町、民間と共同で宅地整備検討,高い出生率で知られる岡山県北東部の奈義町は町への人口流入を促すため民間企業と共同での宅地整備を検討する。町中心部に新たに約…続き
7月4日,5:00,https://www.nikkei.com/article/DGXZQOCC176390X10C22A5000000/,メガソーラー曲がり角　相次ぐ規制条例、撤退事業者も,再生可能エネルギーの代表格だったメガソーラー（大規模太陽光発電所）が曲がり角を迎えている。岡山県美作市は全国初の太陽光パネ…続き
7月4日,4:00,https://www.nikkei.com/article/DGXZQOCC295J60Z20C22A6000000/,天満屋閉店、そごう縮小　広島の百貨店に「冬の時代」,広島県内で百貨店の閉店が相次いでいる。天満屋広島緑井店（広島市）が6月30日、1997年の開業以来25年間の営業を終えた。…続き
#
### log/34_hiroshima.txt
7月4日,19:36,https://www.nikkei.com/article/DGXZQOCC017PU0R00C22A7000000/,イズミ、ゆめタウン竹原を閉店　11月下旬に,西日本で総合スーパー（GMS）を運営するイズミは、小型店「ゆめタウン竹原」（広島県竹原市）を11月下旬に閉店する。建物が現…続き
7月4日,19:33,https://www.nikkei.com/article/DGXZQOCC047MW0U2A700C2000000/,広島銀行と中国電力、脱炭素セミナー共催,ひろぎんホールディングス（HD）傘下の広島銀行と中国電力は4日、顧客らを対象に広島市内で脱炭素に関するセミナーを共同で初開…続き
7月4日,4:00,https://www.nikkei.com/article/DGXZQOCC295J60Z20C22A6000000/,天満屋閉店、そごう縮小　広島の百貨店に「冬の時代」,広島県内で百貨店の閉店が相次いでいる。天満屋広島緑井店（広島市）が6月30日、1997年の開業以来25年間の営業を終えた。…続き
#
### log/35_yamaguchi.txt
7月4日,15:15,https://www.nikkei.com/article/DGXZQOUF043QS0U2A700C2000000/,勾留取り消し求め準抗告　山口の誤給付、逮捕の男,山口県阿武町の誤給付金4630万円を巡り、電子計算機使用詐欺容疑で住民の無職、田口翔容疑者（24）が逮捕された事件で、弁護…続き
#
### log/36_tokushima.txt
7月4日,19:45,https://www.nikkei.com/article/DGXZQOCC045M90U2A700C2000000/,徳島県と阿波銀行、金融教育で連携協定,徳島県と阿波銀行は4日、金融経済教育に関する連携協定を結んだ。阿波銀は業務提携先の野村証券と組み、県内の学校に出向いて、お…続き
#
### log/37_kagawa.txt
7月4日,19:44,https://www.nikkei.com/article/DGXZQOCC045LC0U2A700C2000000/,高松市が渇水対策本部会議　取水制限の強化で,高松市は4日、渇水対策本部会議を開催した。吉野川水系から香川用水への水の供給量が50%削減される第3次取水制限に伴う対応。…続き
7月4日,19:43,https://www.nikkei.com/article/DGXZQOCC2960X0Z20C22A6000000/,屋島の新観光拠点、8月5日オープン　高松市,高松市は屋島山上に整備している観光拠点施設「やしまーる」を8月5日に開業する。市の特産品である庵治（あじ）石で製作された瓦…続き
7月4日,19:42,https://www.nikkei.com/article/DGXZQOCC291YP0Z20C22A6000000/,観音寺信用金庫、取引先のCO2排出量算定,観音寺信用金庫(香川県観音寺市)は、取引先の二酸化炭素（CO2）排出量を算定するサービスの提供を始めた。排出量算出のクラウ…続き
7月4日,19:42,https://www.nikkei.com/article/DGXZQOCC042IF0U2A700C2000000/,JR四国、主要3駅にスマホ充電サービス導入,JR四国は5日、主要3駅にスマートフォン充電サービスを導入する。スマホを充電するバッテリーをその場で借りられるサービスで、…続き
#
### log/38_ehime.txt
7月4日,4:00,https://www.nikkei.com/article/DGXZQOCC02E900S2A600C2000000/,愛媛のクリエ、ライブコマースで生産者をスターに,スマートフォン1台で愛媛の魅力を世界へ――。クリエ（松山市）は愛媛県内の1次産業の現場に赴き、生配信して商品を売り込む「ラ…続き
#
### log/39_kochi.txt
7月4日,19:45,https://www.nikkei.com/article/DGXZQOCC29AFY0Z20C22A6000000/,カツオの町でSDGsの動き広がる　高知県中土佐町久礼,カツオの一本釣り漁が400年以上続く高知県中土佐町久礼で、SDGs（持続可能な開発目標）の動きが広がっている。生食に向かな…続き
#
### log/40_fukuoka.txt
7月5日,5:00,https://www.nikkei.com/article/DGXZQOJC276300X20C22A6000000/,九州の地銀、成長分野に人員集中　業務改革でITや営業へ,九州の地銀が店舗や業務の効率化で人員を捻出し、IT（情報技術）や法人営業など収益を生む成長分野への再配置を加速している。西…続き
7月5日,2:00,https://www.nikkei.com/article/DGXZQOUF151RN0V10C22A6000000/,全国の「愛宕神社」　戦勝願う武将が京都から拡散,大阪に赴任して1年がたつ記者（26）は、街中でいまだに新たな発見に出くわす。新大阪駅の近くで「愛宕（あたご）神社」と書かれ…続き
7月4日,16:58,https://www.nikkei.com/article/DGXZQOJC010PO0R00C22A7000000/,西九州新幹線　長崎県が大阪・博多で大規模PR,長崎県は9月23日の西九州新幹線（武雄温泉ー長崎間）の開業に合わせ、8月から県外での大規模プロモーションを展開する。JR大…続き
7月4日,5:00,https://www.nikkei.com/article/DGXZQOJC219AB0R20C22A6000000/,九州の魅力向上、店・宿ランク付けも　観光機構の唐池氏,九州観光機構（福岡市）は観光客の満足度を高めるため、飲食店や宿泊施設のランク付け制度などの導入を検討する。新型コロナウイル…続き
#
### log/41_saga.txt
7月5日,5:00,https://www.nikkei.com/article/DGXZQOJC276300X20C22A6000000/,九州の地銀、成長分野に人員集中　業務改革でITや営業へ,九州の地銀が店舗や業務の効率化で人員を捻出し、IT（情報技術）や法人営業など収益を生む成長分野への再配置を加速している。西…続き
7月4日,17:07,https://www.nikkei.com/article/DGXZQOJC030KA0T00C22A7000000/,西九州新幹線の試乗会開催　JR九州、9月に2日間,JR九州は9月23日に開業する西九州新幹線（武雄温泉―長崎間）の試乗会を9月18～19日に開催する。肥前山口駅（佐賀県江北…続き
7月4日,5:00,https://www.nikkei.com/article/DGXZQOJC219AB0R20C22A6000000/,九州の魅力向上、店・宿ランク付けも　観光機構の唐池氏,九州観光機構（福岡市）は観光客の満足度を高めるため、飲食店や宿泊施設のランク付け制度などの導入を検討する。新型コロナウイル…続き
#
### log/42_nagasaki.txt
7月4日,17:07,https://www.nikkei.com/article/DGXZQOJC030KA0T00C22A7000000/,西九州新幹線の試乗会開催　JR九州、9月に2日間,JR九州は9月23日に開業する西九州新幹線（武雄温泉―長崎間）の試乗会を9月18～19日に開催する。肥前山口駅（佐賀県江北…続き
7月4日,16:58,https://www.nikkei.com/article/DGXZQOJC010PO0R00C22A7000000/,西九州新幹線　長崎県が大阪・博多で大規模PR,長崎県は9月23日の西九州新幹線（武雄温泉ー長崎間）の開業に合わせ、8月から県外での大規模プロモーションを展開する。JR大…続き
7月4日,5:00,https://www.nikkei.com/article/DGXZQOJC219AB0R20C22A6000000/,九州の魅力向上、店・宿ランク付けも　観光機構の唐池氏,九州観光機構（福岡市）は観光客の満足度を高めるため、飲食店や宿泊施設のランク付け制度などの導入を検討する。新型コロナウイル…続き
#
### log/43_kumamoto.txt
7月4日,17:29,https://www.nikkei.com/article/DGXZQOJC045580U2A700C2000000/,サントリー　九州工場20年で記念ラベル缶,サントリーは5日、「ザ・プレミアム・モルツ22年九州デザイン缶（阿蘇の天然水仕込　阿蘇デザインラベル）」を九州エリアで発売…続き
7月4日,5:00,https://www.nikkei.com/article/DGXZQOJC219AB0R20C22A6000000/,九州の魅力向上、店・宿ランク付けも　観光機構の唐池氏,九州観光機構（福岡市）は観光客の満足度を高めるため、飲食店や宿泊施設のランク付け制度などの導入を検討する。新型コロナウイル…続き
#
### log/44_oita.txt
7月5日,5:00,https://www.nikkei.com/article/DGXZQOJC276300X20C22A6000000/,九州の地銀、成長分野に人員集中　業務改革でITや営業へ,九州の地銀が店舗や業務の効率化で人員を捻出し、IT（情報技術）や法人営業など収益を生む成長分野への再配置を加速している。西…続き
7月4日,15:10,https://www.nikkei.com/article/DGXZQOJC287BV0Y2A620C2000000/,家畜の臭気対策で連携　大分県とアース製薬,大分県とアース製薬は、地域社会の活性化と県民サービスの向上を目的に包括連携協定を結んだ。家畜の臭気対策を通じた畜産業の発展…続き
7月4日,5:00,https://www.nikkei.com/article/DGXZQOJC219AB0R20C22A6000000/,九州の魅力向上、店・宿ランク付けも　観光機構の唐池氏,九州観光機構（福岡市）は観光客の満足度を高めるため、飲食店や宿泊施設のランク付け制度などの導入を検討する。新型コロナウイル…続き
#
### log/45_miyazaki.txt
7月4日,19:28,https://www.nikkei.com/article/DGXZQOCC044BU0U2A700C2000000/,スノーピーク、福島や宮崎に直営キャンプ場新設,アウトドア大手のスノーピークは直営のキャンプ場を増やす。2023年春に福島県天栄村で開くほか、24年度には宮崎県都城市でも…続き
7月4日,5:00,https://www.nikkei.com/article/DGXZQOJC219AB0R20C22A6000000/,九州の魅力向上、店・宿ランク付けも　観光機構の唐池氏,九州観光機構（福岡市）は観光客の満足度を高めるため、飲食店や宿泊施設のランク付け制度などの導入を検討する。新型コロナウイル…続き
#
### log/46_kagoshima.txt
7月4日,5:00,https://www.nikkei.com/article/DGXZQOJC219AB0R20C22A6000000/,九州の魅力向上、店・宿ランク付けも　観光機構の唐池氏,九州観光機構（福岡市）は観光客の満足度を高めるため、飲食店や宿泊施設のランク付け制度などの導入を検討する。新型コロナウイル…続き
#
### log/47_okinawa.txt
7月4日,2:00,https://www.nikkei.com/article/DGXZQOUC23CEB0T20C22A6000000/,アスター、「塗る耐震」で世界へ　東大と補強塗料を開発,日本発の技術で世界の建物を地震から守る。耐震材料開発のスタートアップ、Aster（アスター、東京・中央）がそんな挑戦に取り…続き
